Alloy_Name,Temp (°C),Strain,Stress_MPa,Specimen_Type
Al6061,100,0.081204894,263.3665894,Uniaxial tension
Al6061,100,0.081461257,263.3141608,Uniaxial tension
Al6061,100,0.081721967,263.2492742,Uniaxial tension
Al6061,100,0.081981864,263.1936764,Uniaxial tension
Al6061,100,0.082242566,263.1275916,Uniaxial tension
Al6061,100,0.08250637,263.060415,Uniaxial tension
Al6061,100,0.082765512,263.0115389,Uniaxial tension
Al6061,100,0.083029508,262.9280349,Uniaxial tension
Al6061,100,0.083295773,262.8530214,Uniaxial tension
Al6061,100,0.083562668,262.7693346,Uniaxial tension
Al6061,100,0.083832425,262.6902803,Uniaxial tension
Al6061,100,0.084098514,262.6176246,Uniaxial tension
Al6061,100,0.084361003,262.528078,Uniaxial tension
Al6061,100,0.084623444,262.454512,Uniaxial tension
Al6061,100,0.084891832,262.3879383,Uniaxial tension
Al6061,100,0.085159689,262.3055701,Uniaxial tension
Al6061,100,0.085421967,262.2455052,Uniaxial tension
Al6061,100,0.085688404,262.1716777,Uniaxial tension
Al6061,100,0.08595621,262.0791577,Uniaxial tension
Al6061,100,0.086226403,261.9922365,Uniaxial tension
Al6061,100,0.086493253,261.8688949,Uniaxial tension
Al6061,100,0.086754861,261.7621436,Uniaxial tension
Al6061,100,0.08701325,261.65433,Uniaxial tension
Al6061,100,0.087279981,261.5345986,Uniaxial tension
Al6061,100,0.087537342,261.3943116,Uniaxial tension
Al6061,100,0.087796217,261.2614867,Uniaxial tension
Al6061,100,0.088047203,261.150247,Uniaxial tension
Al6061,100,0.088296972,261.0516678,Uniaxial tension
Al6061,100,0.088548858,260.9517105,Uniaxial tension
Al6061,100,0.088806058,260.8272592,Uniaxial tension
Al6061,100,0.08906033,260.7070878,Uniaxial tension
Al6061,100,0.089317016,260.6410328,Uniaxial tension
Al6061,100,0.089568636,260.5682309,Uniaxial tension
Al6061,100,0.089822081,260.4584549,Uniaxial tension
Al6061,100,0.090081211,260.3439365,Uniaxial tension
Al6061,100,0.090339516,260.2217326,Uniaxial tension
Al6061,100,0.090599919,260.1454049,Uniaxial tension
Al6061,100,0.090862184,260.0377194,Uniaxial tension
Al6061,100,0.091126928,259.8873578,Uniaxial tension
Al6061,100,0.091392836,259.7429083,Uniaxial tension
Al6061,100,0.091653463,259.6059441,Uniaxial tension
Al6061,100,0.091919791,259.4656104,Uniaxial tension
Al6061,100,0.09218322,259.2946949,Uniaxial tension
Al6061,100,0.092441557,259.1103553,Uniaxial tension
Al6061,100,0.092702501,258.9544824,Uniaxial tension
Al6061,100,0.092963257,258.799438,Uniaxial tension
Al6061,100,0.093222931,258.6406457,Uniaxial tension
Al6061,100,0.093481732,258.4781454,Uniaxial tension
Al6061,100,0.093746429,258.2801621,Uniaxial tension
Al6061,100,0.094008056,258.113025,Uniaxial tension
Al6061,100,0.094273702,257.9350258,Uniaxial tension
Al6061,100,0.09453171,257.7468351,Uniaxial tension
Al6061,100,0.09479316,257.5511252,Uniaxial tension
Al6061,100,0.09505095,257.3538254,Uniaxial tension
Al6061,100,0.095322979,257.1533672,Uniaxial tension
Al6061,100,0.095587854,256.9700089,Uniaxial tension
Al6061,100,0.095859251,256.7730761,Uniaxial tension
Al6061,100,0.096125636,256.5553437,Uniaxial tension
Al6061,100,0.096396105,256.3113708,Uniaxial tension
Al6061,100,0.096660093,256.0659768,Uniaxial tension
Al6061,100,0.09693024,255.8226482,Uniaxial tension
Al6061,100,0.097197693,255.5694989,Uniaxial tension
Al6061,100,0.097462865,255.3169411,Uniaxial tension
Al6061,100,0.097720557,255.0256013,Uniaxial tension
Al6061,100,0.097979556,254.719509,Uniaxial tension
Al6061,100,0.09823962,254.4404267,Uniaxial tension
Al6061,100,0.098499536,254.1832677,Uniaxial tension
Al6061,100,0.098756829,253.9237223,Uniaxial tension
Al6061,100,0.099007497,253.5744016,Uniaxial tension
Al6061,100,0.099256222,253.242409,Uniaxial tension
Al6061,100,0.099509534,252.9627956,Uniaxial tension
Al6061,100,0.099761714,252.7236509,Uniaxial tension
Al6061,100,0.100014828,252.4583993,Uniaxial tension
Al6061,100,0.100261641,252.1506481,Uniaxial tension
Al6061,100,0.100516532,251.8033639,Uniaxial tension
Al6061,100,0.100775961,251.4927408,Uniaxial tension
Al6061,100,0.101042588,251.1879212,Uniaxial tension
Al6061,100,0.101301788,250.8641704,Uniaxial tension
Al6061,100,0.101569728,250.4596728,Uniaxial tension
Al6061,100,0.101830264,250.0749202,Uniaxial tension
Al6061,100,0.102098414,249.6374974,Uniaxial tension
Al6061,100,0.102361746,249.2311656,Uniaxial tension
Al6061,100,0.102623832,248.8695233,Uniaxial tension
Al6061,100,0.102858639,248.4461276,Uniaxial tension
Al6061,100,0.103110191,247.9954567,Uniaxial tension
Al6061,100,0.103361819,247.5620987,Uniaxial tension
Al6061,100,0.103624353,247.1306143,Uniaxial tension
Al6061,100,0.103887179,246.7550791,Uniaxial tension
Al6061,100,0.104150123,246.3177048,Uniaxial tension
Al6061,100,0.104421925,245.7885916,Uniaxial tension
Al6061,100,0.104705494,245.3083898,Uniaxial tension
Al6061,100,0.10498752,244.8364221,Uniaxial tension
Al6061,100,0.105272415,244.3858709,Uniaxial tension
Al6061,100,0.105545873,243.8510026,Uniaxial tension
Al6061,100,0.10581233,243.2767314,Uniaxial tension
Al6061,100,0.106081575,242.7259637,Uniaxial tension
Al6061,100,0.106341498,242.177067,Uniaxial tension
Al6061,100,0.106626493,241.6147089,Uniaxial tension
Al6061,100,0.106915288,241.0493169,Uniaxial tension
Al6061,100,0.107194831,240.4364716,Uniaxial tension
Al6061,100,0.107477085,239.8110017,Uniaxial tension
Al6061,100,0.107762147,239.1841007,Uniaxial tension
Al6061,100,0.108050817,238.560345,Uniaxial tension
Al6061,100,0.108341826,237.9273179,Uniaxial tension
Al6061,100,0.108626799,237.1860899,Uniaxial tension
Al6061,100,0.108910517,236.4805442,Uniaxial tension
Al6061,100,0.109206093,235.7798348,Uniaxial tension
Al6061,100,0.109502871,235.0263755,Uniaxial tension
Al6061,100,0.109806622,234.2650992,Uniaxial tension
Al6061,100,0.110103406,233.4785534,Uniaxial tension
Al6061,100,0.110407085,232.6923318,Uniaxial tension
Al6061,100,0.110706122,231.9150307,Uniaxial tension
Al6061,100,0.111004323,231.0258973,Uniaxial tension
Al6061,100,0.111284101,230.0774987,Uniaxial tension
Al6061,100,0.111572437,229.0979303,Uniaxial tension
Al6061,100,0.111880627,228.1166781,Uniaxial tension
Al6061,100,0.112196461,227.1105274,Uniaxial tension
Al6061,100,0.112516439,226.0551453,Uniaxial tension
Al6061,100,0.112840753,224.8964226,Uniaxial tension
Al6061,100,0.113174649,223.6710027,Uniaxial tension
Al6061,100,0.113536204,222.3814438,Uniaxial tension
Al6061,100,0.113915877,220.9674513,Uniaxial tension
Al6061,100,0.114303312,219.3808674,Uniaxial tension
Al6061,100,0.114714774,217.5221977,Uniaxial tension
Al6061,100,0.114913773,216.6398579,Uniaxial tension
Al6061,100,0.115126155,215.7466395,Uniaxial tension
Al6061,100,0.11534589,214.7530254,Uniaxial tension
Al6061,100,0.11534689,0,Uniaxial tension
