Alloy_Name,Temp (°C),Strain,Stress_MPa,Specimen_Type
Al6061,200,0.098196869,172.6315584,Uniaxial tension
Al6061,200,0.09849556,172.5411682,Uniaxial tension
Al6061,200,0.098795715,172.4655657,Uniaxial tension
Al6061,200,0.099087554,172.3941266,Uniaxial tension
Al6061,200,0.099380096,172.3454654,Uniaxial tension
Al6061,200,0.099656782,172.2333586,Uniaxial tension
Al6061,200,0.099926772,171.8909737,Uniaxial tension
Al6061,200,0.100196136,171.6550564,Uniaxial tension
Al6061,200,0.100461052,171.477627,Uniaxial tension
Al6061,200,0.100732225,171.3647738,Uniaxial tension
Al6061,200,0.101000319,171.2689576,Uniaxial tension
Al6061,200,0.10126885,171.1889075,Uniaxial tension
Al6061,200,0.101561575,171.1832517,Uniaxial tension
Al6061,200,0.101856706,171.423283,Uniaxial tension
Al6061,200,0.102151147,171.5730382,Uniaxial tension
Al6061,200,0.102452031,171.6550294,Uniaxial tension
Al6061,200,0.102750675,171.6598217,Uniaxial tension
Al6061,200,0.103056249,171.6224671,Uniaxial tension
Al6061,200,0.10336634,171.5541423,Uniaxial tension
Al6061,200,0.103659934,171.4704666,Uniaxial tension
Al6061,200,0.103981377,171.3898855,Uniaxial tension
Al6061,200,0.104289717,171.2851348,Uniaxial tension
Al6061,200,0.104596311,171.1910831,Uniaxial tension
Al6061,200,0.104903988,171.1119572,Uniaxial tension
Al6061,200,0.105207186,171.0403314,Uniaxial tension
Al6061,200,0.105504785,170.9581824,Uniaxial tension
Al6061,200,0.10581571,170.8517447,Uniaxial tension
Al6061,200,0.106113082,170.7566389,Uniaxial tension
Al6061,200,0.106421357,170.6582142,Uniaxial tension
Al6061,200,0.106732298,170.56252,Uniaxial tension
Al6061,200,0.107046159,170.4657246,Uniaxial tension
Al6061,200,0.107355389,170.3732365,Uniaxial tension
Al6061,200,0.107681618,170.2974674,Uniaxial tension
Al6061,200,0.107990222,170.238196,Uniaxial tension
Al6061,200,0.108284418,170.1746244,Uniaxial tension
Al6061,200,0.108587578,170.1034123,Uniaxial tension
Al6061,200,0.108899026,170.0128813,Uniaxial tension
Al6061,200,0.109210292,169.9396568,Uniaxial tension
Al6061,200,0.109525615,169.8723795,Uniaxial tension
Al6061,200,0.109826213,169.7774662,Uniaxial tension
Al6061,200,0.110140266,169.6824275,Uniaxial tension
Al6061,200,0.110465283,169.5803323,Uniaxial tension
Al6061,200,0.110788116,169.4971194,Uniaxial tension
Al6061,200,0.111093818,169.4289554,Uniaxial tension
Al6061,200,0.111398022,169.3415282,Uniaxial tension
Al6061,200,0.111719481,169.2589275,Uniaxial tension
Al6061,200,0.112048627,169.1998378,Uniaxial tension
Al6061,200,0.112365635,169.1374075,Uniaxial tension
Al6061,200,0.112676499,169.0746464,Uniaxial tension
Al6061,200,0.112997835,168.9949163,Uniaxial tension
Al6061,200,0.113322579,168.9157919,Uniaxial tension
Al6061,200,0.113653004,168.8490338,Uniaxial tension
Al6061,200,0.113970769,168.7439185,Uniaxial tension
Al6061,200,0.114282888,168.6365943,Uniaxial tension
Al6061,200,0.114609211,168.5279662,Uniaxial tension
Al6061,200,0.114941625,168.4260591,Uniaxial tension
Al6061,200,0.115250128,168.3274887,Uniaxial tension
Al6061,200,0.115567525,168.2237043,Uniaxial tension
Al6061,200,0.115877671,168.1067519,Uniaxial tension
Al6061,200,0.116193435,168.0240012,Uniaxial tension
Al6061,200,0.116497643,167.9346391,Uniaxial tension
Al6061,200,0.11680382,167.8488991,Uniaxial tension
Al6061,200,0.117111442,167.7340988,Uniaxial tension
Al6061,200,0.117426418,167.6452581,Uniaxial tension
Al6061,200,0.117716309,167.5496226,Uniaxial tension
Al6061,200,0.118039009,167.4538903,Uniaxial tension
Al6061,200,0.118342272,167.3620556,Uniaxial tension
Al6061,200,0.118660064,167.2809336,Uniaxial tension
Al6061,200,0.118967301,167.1906398,Uniaxial tension
Al6061,200,0.119243125,167.1129314,Uniaxial tension
Al6061,200,0.119561048,167.0131205,Uniaxial tension
Al6061,200,0.119891512,166.9298279,Uniaxial tension
Al6061,200,0.120204987,166.835789,Uniaxial tension
Al6061,200,0.120524423,166.7252977,Uniaxial tension
Al6061,200,0.12084752,166.6120757,Uniaxial tension
Al6061,200,0.121166926,166.4742902,Uniaxial tension
Al6061,200,0.121536273,166.357176,Uniaxial tension
Al6061,200,0.121845067,166.2393297,Uniaxial tension
Al6061,200,0.122159361,166.1069582,Uniaxial tension
Al6061,200,0.122459998,165.9478065,Uniaxial tension
Al6061,200,0.122762984,165.7989252,Uniaxial tension
Al6061,200,0.123059012,165.6696671,Uniaxial tension
Al6061,200,0.123365716,165.5818001,Uniaxial tension
Al6061,200,0.123651573,165.4891206,Uniaxial tension
Al6061,200,0.123964527,165.3998631,Uniaxial tension
Al6061,200,0.124274751,165.3078861,Uniaxial tension
Al6061,200,0.124590806,165.2575057,Uniaxial tension
Al6061,200,0.124907654,165.1951639,Uniaxial tension
Al6061,200,0.125226568,165.0914484,Uniaxial tension
Al6061,200,0.125539123,164.9866173,Uniaxial tension
Al6061,200,0.125853483,164.8793889,Uniaxial tension
Al6061,200,0.126160756,164.7658183,Uniaxial tension
Al6061,200,0.126479162,164.6499545,Uniaxial tension
Al6061,200,0.126801403,164.5192558,Uniaxial tension
Al6061,200,0.127124716,164.395922,Uniaxial tension
Al6061,200,0.127451523,164.2803499,Uniaxial tension
Al6061,200,0.127780934,164.1538595,Uniaxial tension
Al6061,200,0.128101895,164.0183244,Uniaxial tension
Al6061,200,0.128422337,163.8610375,Uniaxial tension
Al6061,200,0.128735948,163.7000763,Uniaxial tension
Al6061,200,0.129041169,163.5406404,Uniaxial tension
Al6061,200,0.129355674,163.3850194,Uniaxial tension
Al6061,200,0.129656952,163.2449313,Uniaxial tension
Al6061,200,0.129960503,163.0715545,Uniaxial tension
Al6061,200,0.13027352,162.9240659,Uniaxial tension
Al6061,200,0.130586844,162.8016266,Uniaxial tension
Al6061,200,0.130903739,162.6852192,Uniaxial tension
Al6061,200,0.131216961,162.5501351,Uniaxial tension
Al6061,200,0.1315192,162.4110748,Uniaxial tension
Al6061,200,0.13183715,162.2759457,Uniaxial tension
Al6061,200,0.132144304,162.1633871,Uniaxial tension
Al6061,200,0.13246113,162.0262146,Uniaxial tension
Al6061,200,0.132771754,161.8868393,Uniaxial tension
Al6061,200,0.133079433,161.753377,Uniaxial tension
Al6061,200,0.133387294,161.6198884,Uniaxial tension
Al6061,200,0.133700512,161.4768392,Uniaxial tension
Al6061,200,0.134003142,161.3371772,Uniaxial tension
Al6061,200,0.134319114,161.2075003,Uniaxial tension
Al6061,200,0.134643499,161.0471886,Uniaxial tension
Al6061,200,0.134964129,160.8712709,Uniaxial tension
Al6061,200,0.135278397,160.681849,Uniaxial tension
Al6061,200,0.135585224,160.5343972,Uniaxial tension
Al6061,200,0.135888955,160.3848003,Uniaxial tension
Al6061,200,0.13619236,160.2166974,Uniaxial tension
Al6061,200,0.136491806,160.0613676,Uniaxial tension
Al6061,200,0.136781975,159.8981944,Uniaxial tension
Al6061,200,0.137083141,159.7540291,Uniaxial tension
Al6061,200,0.137398829,159.6087195,Uniaxial tension
Al6061,200,0.137709726,159.4230922,Uniaxial tension
Al6061,200,0.138022478,159.2589056,Uniaxial tension
Al6061,200,0.138344846,159.0984659,Uniaxial tension
Al6061,200,0.138667156,158.9183048,Uniaxial tension
Al6061,200,0.138974872,158.7748178,Uniaxial tension
Al6061,200,0.139278595,158.5836392,Uniaxial tension
Al6061,200,0.139569904,158.4081172,Uniaxial tension
Al6061,200,0.139875441,158.1968298,Uniaxial tension
Al6061,200,0.140179335,157.9957267,Uniaxial tension
Al6061,200,0.140477353,157.798497,Uniaxial tension
Al6061,200,0.140779652,157.5963622,Uniaxial tension
Al6061,200,0.141092034,157.4019191,Uniaxial tension
Al6061,200,0.141414089,157.2271369,Uniaxial tension
Al6061,200,0.14173109,157.0375406,Uniaxial tension
Al6061,200,0.14204569,156.8789836,Uniaxial tension
Al6061,200,0.142364788,156.6714635,Uniaxial tension
Al6061,200,0.142669903,156.4440174,Uniaxial tension
Al6061,200,0.142992455,156.2176217,Uniaxial tension
Al6061,200,0.143294178,155.9827143,Uniaxial tension
Al6061,200,0.143607437,155.7672544,Uniaxial tension
Al6061,200,0.143869448,155.535246,Uniaxial tension
Al6061,200,0.144185442,155.3329655,Uniaxial tension
Al6061,200,0.14449083,155.1265049,Uniaxial tension
Al6061,200,0.14481456,154.906356,Uniaxial tension
Al6061,200,0.145120139,154.655508,Uniaxial tension
Al6061,200,0.145439601,154.4099856,Uniaxial tension
Al6061,200,0.145738487,154.1167127,Uniaxial tension
Al6061,200,0.146104221,153.8454294,Uniaxial tension
Al6061,200,0.146406628,153.5645787,Uniaxial tension
Al6061,200,0.146717452,153.308321,Uniaxial tension
Al6061,200,0.147025102,153.0461455,Uniaxial tension
Al6061,200,0.147332167,152.8212485,Uniaxial tension
Al6061,200,0.147633928,152.5699794,Uniaxial tension
Al6061,200,0.14793872,152.3376424,Uniaxial tension
Al6061,200,0.148240649,152.0544499,Uniaxial tension
Al6061,200,0.14855438,151.757242,Uniaxial tension
Al6061,200,0.148867627,151.4664908,Uniaxial tension
Al6061,200,0.149175219,151.176153,Uniaxial tension
Al6061,200,0.149484144,150.8775527,Uniaxial tension
Al6061,200,0.149806193,150.6033883,Uniaxial tension
Al6061,200,0.150129489,150.3128651,Uniaxial tension
Al6061,200,0.150445486,150.0281273,Uniaxial tension
Al6061,200,0.150771193,149.7177446,Uniaxial tension
Al6061,200,0.151086115,149.3828656,Uniaxial tension
Al6061,200,0.151411405,149.0698358,Uniaxial tension
Al6061,200,0.151731281,148.6876829,Uniaxial tension
Al6061,200,0.152040456,148.2801209,Uniaxial tension
Al6061,200,0.15234351,147.8709057,Uniaxial tension
Al6061,200,0.152656264,147.5120473,Uniaxial tension
Al6061,200,0.152953482,147.1883351,Uniaxial tension
Al6061,200,0.15327526,146.8026139,Uniaxial tension
Al6061,200,0.153585263,146.4181209,Uniaxial tension
Al6061,200,0.153906621,146.0956603,Uniaxial tension
Al6061,200,0.154233675,145.7461927,Uniaxial tension
Al6061,200,0.154564239,145.4262458,Uniaxial tension
Al6061,200,0.154882943,145.057944,Uniaxial tension
Al6061,200,0.155210193,144.6542253,Uniaxial tension
Al6061,200,0.155529454,144.291538,Uniaxial tension
Al6061,200,0.1558536,143.896305,Uniaxial tension
Al6061,200,0.156168517,143.427772,Uniaxial tension
Al6061,200,0.156472096,142.9341932,Uniaxial tension
Al6061,200,0.156781021,142.4576338,Uniaxial tension
Al6061,200,0.157099011,142.0274331,Uniaxial tension
Al6061,200,0.157423977,141.5591955,Uniaxial tension
Al6061,200,0.157740662,141.1252087,Uniaxial tension
Al6061,200,0.158047942,140.6825862,Uniaxial tension
Al6061,200,0.158363201,140.266337,Uniaxial tension
Al6061,200,0.15868954,139.9058117,Uniaxial tension
Al6061,200,0.15902111,139.4865822,Uniaxial tension
Al6061,200,0.159341498,138.9880122,Uniaxial tension
Al6061,200,0.159656491,138.4981844,Uniaxial tension
Al6061,200,0.159982984,138.0060004,Uniaxial tension
Al6061,200,0.160322292,137.5304947,Uniaxial tension
Al6061,200,0.160648021,137.0590156,Uniaxial tension
Al6061,200,0.160972064,136.5542101,Uniaxial tension
Al6061,200,0.161299961,136.0431506,Uniaxial tension
Al6061,200,0.161632255,135.5489482,Uniaxial tension
Al6061,200,0.161970937,135.0536759,Uniaxial tension
Al6061,200,0.162297472,134.5279948,Uniaxial tension
Al6061,200,0.16262042,133.98519,Uniaxial tension
Al6061,200,0.162946705,133.4103057,Uniaxial tension
Al6061,200,0.163295084,132.8595689,Uniaxial tension
Al6061,200,0.163637713,132.3259904,Uniaxial tension
Al6061,200,0.163970865,131.7879092,Uniaxial tension
Al6061,200,0.164298398,131.2306369,Uniaxial tension
Al6061,200,0.164628626,130.6460419,Uniaxial tension
Al6061,200,0.164973279,130.0376126,Uniaxial tension
Al6061,200,0.165314466,129.4395976,Uniaxial tension
Al6061,200,0.165637226,128.8394469,Uniaxial tension
Al6061,200,0.16594915,128.2141029,Uniaxial tension
Al6061,200,0.166275474,127.5959,Uniaxial tension
Al6061,200,0.166593431,126.9712411,Uniaxial tension
Al6061,200,0.166921052,126.368064,Uniaxial tension
Al6061,200,0.167238536,125.7350451,Uniaxial tension
Al6061,200,0.167563416,125.1360012,Uniaxial tension
Al6061,200,0.167886573,124.4782911,Uniaxial tension
Al6061,200,0.168221292,123.8240545,Uniaxial tension
Al6061,200,0.168566894,123.1631565,Uniaxial tension
Al6061,200,0.168926892,122.4710078,Uniaxial tension
Al6061,200,0.169281804,121.753066,Uniaxial tension
Al6061,200,0.169618659,121.0803365,Uniaxial tension
Al6061,200,0.169956999,120.3739566,Uniaxial tension
Al6061,200,0.170294151,119.6378691,Uniaxial tension
Al6061,200,0.170621733,118.8783878,Uniaxial tension
Al6061,200,0.170929073,118.1012823,Uniaxial tension
Al6061,200,0.171226929,117.2793822,Uniaxial tension
Al6061,200,0.171517613,116.4283712,Uniaxial tension
Al6061,200,0.171832168,115.5293567,Uniaxial tension
Al6061,200,0.172150227,114.6050272,Uniaxial tension
Al6061,200,0.172470186,113.6499503,Uniaxial tension
Al6061,200,0.172800738,112.5403061,Uniaxial tension
Al6061,200,0.173284126,111.0943582,Uniaxial tension
Al6061,200,0.173921035,109.2427626,Uniaxial tension
Al6061,200,0.1746104,105.1784797,Uniaxial tension
Al6061,200,0.175321828,99.41185293,Uniaxial tension
Al6061,200,0.176110274,93.11366795,Uniaxial tension
Al6061,200,0.176963568,86.30784484,Uniaxial tension
Al6061,200,0.177852744,78.52456952,Uniaxial tension
Al6061,200,0.178608268,70.47567569,Uniaxial tension
Al6061,200,0.179228873,62.2966578,Uniaxial tension
Al6061,200,0.179825158,56.0356789,Uniaxial tension
Al6061,200,0.180390151,51.13415431,Uniaxial tension
Al6061,200,0.180678159,48.36636806,Uniaxial tension
Al6061,200,0.18092088,45.44261544,Uniaxial tension
Al6061,200,0.181134308,43.23212646,Uniaxial tension
Al6061,200,0.181135308,0,Uniaxial tension
