Alloy_Name,Temp (°C),Strain,Stress_MPa,Specimen_Type
Al6061,150,0.079414995,233.1464405,Uniaxial tension
Al6061,150,0.079626308,233.1081918,Uniaxial tension
Al6061,150,0.07984256,233.0746326,Uniaxial tension
Al6061,150,0.080056853,233.0626751,Uniaxial tension
Al6061,150,0.080276947,233.0519048,Uniaxial tension
Al6061,150,0.080492502,233.0224362,Uniaxial tension
Al6061,150,0.080712349,233.0069673,Uniaxial tension
Al6061,150,0.080935954,232.9762276,Uniaxial tension
Al6061,150,0.081160637,232.9407146,Uniaxial tension
Al6061,150,0.081377744,232.9080007,Uniaxial tension
Al6061,150,0.081596207,232.8707422,Uniaxial tension
Al6061,150,0.081813891,232.8181596,Uniaxial tension
Al6061,150,0.082023009,232.7754325,Uniaxial tension
Al6061,150,0.082236836,232.7129757,Uniaxial tension
Al6061,150,0.082447092,232.6760023,Uniaxial tension
Al6061,150,0.08266394,232.6345313,Uniaxial tension
Al6061,150,0.08287907,232.5982898,Uniaxial tension
Al6061,150,0.083095621,232.5455316,Uniaxial tension
Al6061,150,0.083309793,232.5059735,Uniaxial tension
Al6061,150,0.083531779,232.4638074,Uniaxial tension
Al6061,150,0.083743908,232.3924513,Uniaxial tension
Al6061,150,0.083955958,232.3391926,Uniaxial tension
Al6061,150,0.084166172,232.2722037,Uniaxial tension
Al6061,150,0.084377408,232.1709871,Uniaxial tension
Al6061,150,0.084585569,232.1295915,Uniaxial tension
Al6061,150,0.084800675,232.0818482,Uniaxial tension
Al6061,150,0.085016611,232.0471547,Uniaxial tension
Al6061,150,0.085234919,232.0199218,Uniaxial tension
Al6061,150,0.085448377,231.985376,Uniaxial tension
Al6061,150,0.08566533,231.9822366,Uniaxial tension
Al6061,150,0.085882781,232.0008494,Uniaxial tension
Al6061,150,0.086100679,231.9793166,Uniaxial tension
Al6061,150,0.086312051,231.9413406,Uniaxial tension
Al6061,150,0.086522134,231.8963885,Uniaxial tension
Al6061,150,0.086734198,231.8931978,Uniaxial tension
Al6061,150,0.086950229,231.8516799,Uniaxial tension
Al6061,150,0.087165864,231.7937579,Uniaxial tension
Al6061,150,0.08738254,231.722063,Uniaxial tension
Al6061,150,0.087605402,231.671688,Uniaxial tension
Al6061,150,0.087821082,231.6553771,Uniaxial tension
Al6061,150,0.08803361,231.631942,Uniaxial tension
Al6061,150,0.088250119,231.5739246,Uniaxial tension
Al6061,150,0.088469019,231.5444613,Uniaxial tension
Al6061,150,0.088690363,231.5155094,Uniaxial tension
Al6061,150,0.08890875,231.5073146,Uniaxial tension
Al6061,150,0.089121172,231.4677004,Uniaxial tension
Al6061,150,0.08934194,231.4298221,Uniaxial tension
Al6061,150,0.089562902,231.4080529,Uniaxial tension
Al6061,150,0.089775609,231.3922484,Uniaxial tension
Al6061,150,0.089992788,231.3785271,Uniaxial tension
Al6061,150,0.090209205,231.3365829,Uniaxial tension
Al6061,150,0.090429763,231.3067798,Uniaxial tension
Al6061,150,0.090648702,231.2970177,Uniaxial tension
Al6061,150,0.090869064,231.2652204,Uniaxial tension
Al6061,150,0.091087733,231.2134093,Uniaxial tension
Al6061,150,0.091322621,231.1834358,Uniaxial tension
Al6061,150,0.091551301,231.1272394,Uniaxial tension
Al6061,150,0.09177679,231.1000227,Uniaxial tension
Al6061,150,0.092002407,231.0595074,Uniaxial tension
Al6061,150,0.092228112,231.016531,Uniaxial tension
Al6061,150,0.092451738,230.9763536,Uniaxial tension
Al6061,150,0.092679557,230.9405797,Uniaxial tension
Al6061,150,0.09289816,230.8703642,Uniaxial tension
Al6061,150,0.093120058,230.8122505,Uniaxial tension
Al6061,150,0.093342971,230.768592,Uniaxial tension
Al6061,150,0.093565376,230.7241707,Uniaxial tension
Al6061,150,0.093781838,230.6571387,Uniaxial tension
Al6061,150,0.093998707,230.5892113,Uniaxial tension
Al6061,150,0.094217529,230.5101568,Uniaxial tension
Al6061,150,0.094437574,230.4642883,Uniaxial tension
Al6061,150,0.094656891,230.4327601,Uniaxial tension
Al6061,150,0.094874075,230.3949924,Uniaxial tension
Al6061,150,0.095092135,230.3531734,Uniaxial tension
Al6061,150,0.0953139,230.3367419,Uniaxial tension
Al6061,150,0.095537316,230.309875,Uniaxial tension
Al6061,150,0.095759495,230.3024275,Uniaxial tension
Al6061,150,0.095979816,230.2706613,Uniaxial tension
Al6061,150,0.096201158,230.2255466,Uniaxial tension
Al6061,150,0.096421215,230.1483166,Uniaxial tension
Al6061,150,0.096640061,230.0849406,Uniaxial tension
Al6061,150,0.096873776,230.0106609,Uniaxial tension
Al6061,150,0.097096303,229.9520673,Uniaxial tension
Al6061,150,0.097320956,229.9140398,Uniaxial tension
Al6061,150,0.097544177,229.888281,Uniaxial tension
Al6061,150,0.097768954,229.8690198,Uniaxial tension
Al6061,150,0.097994125,229.8586109,Uniaxial tension
Al6061,150,0.098219841,229.8177992,Uniaxial tension
Al6061,150,0.098431488,229.7982223,Uniaxial tension
Al6061,150,0.098653755,229.7829228,Uniaxial tension
Al6061,150,0.098866223,229.7268177,Uniaxial tension
Al6061,150,0.099087409,229.6467982,Uniaxial tension
Al6061,150,0.099308307,229.5681167,Uniaxial tension
Al6061,150,0.09952736,229.5025423,Uniaxial tension
Al6061,150,0.099750782,229.4475958,Uniaxial tension
Al6061,150,0.099974167,229.408309,Uniaxial tension
Al6061,150,0.100199204,229.347828,Uniaxial tension
Al6061,150,0.100436437,229.316181,Uniaxial tension
Al6061,150,0.100664096,229.2941605,Uniaxial tension
Al6061,150,0.100886793,229.2872531,Uniaxial tension
Al6061,150,0.101115497,229.2823443,Uniaxial tension
Al6061,150,0.10134063,229.2887777,Uniaxial tension
Al6061,150,0.101566139,229.2457779,Uniaxial tension
Al6061,150,0.101790981,229.2083768,Uniaxial tension
Al6061,150,0.102015432,229.1537572,Uniaxial tension
Al6061,150,0.102244133,229.0859453,Uniaxial tension
Al6061,150,0.102466946,229.0207915,Uniaxial tension
Al6061,150,0.102688237,228.9314662,Uniaxial tension
Al6061,150,0.10290849,228.8357148,Uniaxial tension
Al6061,150,0.103130978,228.7326473,Uniaxial tension
Al6061,150,0.103356617,228.6546957,Uniaxial tension
Al6061,150,0.103578169,228.60425,Uniaxial tension
Al6061,150,0.103795152,228.5821176,Uniaxial tension
Al6061,150,0.104016314,228.5444133,Uniaxial tension
Al6061,150,0.104239428,228.5232148,Uniaxial tension
Al6061,150,0.104468292,228.5192948,Uniaxial tension
Al6061,150,0.104697302,228.5414504,Uniaxial tension
Al6061,150,0.104924372,228.5424791,Uniaxial tension
Al6061,150,0.105151171,228.5279052,Uniaxial tension
Al6061,150,0.105383931,228.5137752,Uniaxial tension
Al6061,150,0.105618584,228.48745,Uniaxial tension
Al6061,150,0.105848651,228.4565777,Uniaxial tension
Al6061,150,0.106075365,228.405834,Uniaxial tension
Al6061,150,0.106303363,228.3413395,Uniaxial tension
Al6061,150,0.106533517,228.2907198,Uniaxial tension
Al6061,150,0.106763812,228.2210748,Uniaxial tension
Al6061,150,0.106994459,228.1554118,Uniaxial tension
Al6061,150,0.10722031,228.1017343,Uniaxial tension
Al6061,150,0.107452931,228.0364913,Uniaxial tension
Al6061,150,0.10768006,227.9911351,Uniaxial tension
Al6061,150,0.10790691,227.9414359,Uniaxial tension
Al6061,150,0.108129092,227.8834844,Uniaxial tension
Al6061,150,0.108360059,227.8196709,Uniaxial tension
Al6061,150,0.108584686,227.7537852,Uniaxial tension
Al6061,150,0.108812681,227.6957775,Uniaxial tension
Al6061,150,0.109041897,227.6555691,Uniaxial tension
Al6061,150,0.109274991,227.6073413,Uniaxial tension
Al6061,150,0.109504464,227.5773758,Uniaxial tension
Al6061,150,0.109740147,227.5387313,Uniaxial tension
Al6061,150,0.109972294,227.5133734,Uniaxial tension
Al6061,150,0.110204641,227.4711437,Uniaxial tension
Al6061,150,0.110439941,227.4405344,Uniaxial tension
Al6061,150,0.11067041,227.4091158,Uniaxial tension
Al6061,150,0.110897909,227.337276,Uniaxial tension
Al6061,150,0.111128277,227.254092,Uniaxial tension
Al6061,150,0.111354191,227.1608476,Uniaxial tension
Al6061,150,0.111580398,227.0868898,Uniaxial tension
Al6061,150,0.111803416,227.0071822,Uniaxial tension
Al6061,150,0.112029661,226.9210712,Uniaxial tension
Al6061,150,0.112252117,226.8472024,Uniaxial tension
Al6061,150,0.11248057,226.8100412,Uniaxial tension
Al6061,150,0.112705172,226.7738077,Uniaxial tension
Al6061,150,0.112937246,226.7623059,Uniaxial tension
Al6061,150,0.113169519,226.7486258,Uniaxial tension
Al6061,150,0.113410465,226.7390097,Uniaxial tension
Al6061,150,0.113644355,226.7183183,Uniaxial tension
Al6061,150,0.113882406,226.7020374,Uniaxial tension
Al6061,150,0.114117426,226.66694,Uniaxial tension
Al6061,150,0.114362996,226.6295198,Uniaxial tension
Al6061,150,0.114594938,226.58883,Uniaxial tension
Al6061,150,0.114826732,226.5321984,Uniaxial tension
Al6061,150,0.115059493,226.4923792,Uniaxial tension
Al6061,150,0.115295735,226.439545,Uniaxial tension
Al6061,150,0.115530335,226.3613673,Uniaxial tension
Al6061,150,0.11576628,226.3086582,Uniaxial tension
Al6061,150,0.115997568,226.2613027,Uniaxial tension
Al6061,150,0.116231631,226.2122191,Uniaxial tension
Al6061,150,0.116464402,226.1397877,Uniaxial tension
Al6061,150,0.116696192,226.054217,Uniaxial tension
Al6061,150,0.116930399,225.9786063,Uniaxial tension
Al6061,150,0.117170009,225.9193131,Uniaxial tension
Al6061,150,0.117406776,225.8552046,Uniaxial tension
Al6061,150,0.117642172,225.7979015,Uniaxial tension
Al6061,150,0.117884531,225.738089,Uniaxial tension
Al6061,150,0.11811941,225.7076276,Uniaxial tension
Al6061,150,0.11835953,225.6793842,Uniaxial tension
Al6061,150,0.118594559,225.6346701,Uniaxial tension
Al6061,150,0.118829212,225.5711441,Uniaxial tension
Al6061,150,0.119068441,225.5023202,Uniaxial tension
Al6061,150,0.119307528,225.4261241,Uniaxial tension
Al6061,150,0.119542775,225.3456125,Uniaxial tension
Al6061,150,0.119775164,225.2703033,Uniaxial tension
Al6061,150,0.120006784,225.1960771,Uniaxial tension
Al6061,150,0.120247462,225.1218139,Uniaxial tension
Al6061,150,0.120482796,225.0582026,Uniaxial tension
Al6061,150,0.120713604,224.9997281,Uniaxial tension
Al6061,150,0.120945664,224.9310795,Uniaxial tension
Al6061,150,0.121178196,224.8754855,Uniaxial tension
Al6061,150,0.12142051,224.762728,Uniaxial tension
Al6061,150,0.121660521,224.6685971,Uniaxial tension
Al6061,150,0.121893775,224.6145348,Uniaxial tension
Al6061,150,0.122130714,224.5815922,Uniaxial tension
Al6061,150,0.122367075,224.5294299,Uniaxial tension
Al6061,150,0.122606736,224.5082622,Uniaxial tension
Al6061,150,0.122844481,224.4627968,Uniaxial tension
Al6061,150,0.123087854,224.466083,Uniaxial tension
Al6061,150,0.123322449,224.45695,Uniaxial tension
Al6061,150,0.123561969,224.4127329,Uniaxial tension
Al6061,150,0.123800644,224.3358737,Uniaxial tension
Al6061,150,0.124045883,224.2444137,Uniaxial tension
Al6061,150,0.124285914,224.1449006,Uniaxial tension
Al6061,150,0.124528031,224.0783226,Uniaxial tension
Al6061,150,0.124766239,223.9904473,Uniaxial tension
Al6061,150,0.125007189,223.8864222,Uniaxial tension
Al6061,150,0.125247295,223.8005754,Uniaxial tension
Al6061,150,0.125488148,223.7475972,Uniaxial tension
Al6061,150,0.125732111,223.7104411,Uniaxial tension
Al6061,150,0.125975724,223.686232,Uniaxial tension
Al6061,150,0.126219943,223.6105567,Uniaxial tension
Al6061,150,0.126466034,223.5641519,Uniaxial tension
Al6061,150,0.12671457,223.523133,Uniaxial tension
Al6061,150,0.126960347,223.4702559,Uniaxial tension
Al6061,150,0.127211555,223.3873903,Uniaxial tension
Al6061,150,0.127456535,223.290611,Uniaxial tension
Al6061,150,0.127703957,223.1621594,Uniaxial tension
Al6061,150,0.127950939,223.0735379,Uniaxial tension
Al6061,150,0.128203153,222.971517,Uniaxial tension
Al6061,150,0.128454283,222.8811177,Uniaxial tension
Al6061,150,0.128703902,222.7900076,Uniaxial tension
Al6061,150,0.128947904,222.705945,Uniaxial tension
Al6061,150,0.129195152,222.6248803,Uniaxial tension
Al6061,150,0.129443759,222.5451967,Uniaxial tension
Al6061,150,0.129691067,222.4226166,Uniaxial tension
Al6061,150,0.129933344,222.3014153,Uniaxial tension
Al6061,150,0.130178208,222.2093455,Uniaxial tension
Al6061,150,0.130424875,222.1189457,Uniaxial tension
Al6061,150,0.130673594,222.0065312,Uniaxial tension
Al6061,150,0.130921786,221.9285993,Uniaxial tension
Al6061,150,0.131169707,221.8560114,Uniaxial tension
Al6061,150,0.131422895,221.8157789,Uniaxial tension
Al6061,150,0.131675869,221.776233,Uniaxial tension
Al6061,150,0.131929475,221.7095484,Uniaxial tension
Al6061,150,0.132182047,221.6343585,Uniaxial tension
Al6061,150,0.132433078,221.5564151,Uniaxial tension
Al6061,150,0.132687666,221.4531111,Uniaxial tension
Al6061,150,0.132938022,221.3548838,Uniaxial tension
Al6061,150,0.133197233,221.2532835,Uniaxial tension
Al6061,150,0.133451918,221.1470117,Uniaxial tension
Al6061,150,0.13371059,221.0242168,Uniaxial tension
Al6061,150,0.133968601,220.9127767,Uniaxial tension
Al6061,150,0.134232051,220.7915326,Uniaxial tension
Al6061,150,0.134487315,220.6657301,Uniaxial tension
Al6061,150,0.134746083,220.5359047,Uniaxial tension
Al6061,150,0.134998888,220.4165122,Uniaxial tension
Al6061,150,0.135263337,220.2847625,Uniaxial tension
Al6061,150,0.13551883,220.1698795,Uniaxial tension
Al6061,150,0.135772686,220.0313225,Uniaxial tension
Al6061,150,0.13602622,219.9124947,Uniaxial tension
Al6061,150,0.13628191,219.7236712,Uniaxial tension
Al6061,150,0.136542603,219.55579,Uniaxial tension
Al6061,150,0.136800052,219.4144227,Uniaxial tension
Al6061,150,0.13705035,219.2645245,Uniaxial tension
Al6061,150,0.137308011,219.0879203,Uniaxial tension
Al6061,150,0.137569799,218.8960774,Uniaxial tension
Al6061,150,0.137822639,218.6994452,Uniaxial tension
Al6061,150,0.138074494,218.6133747,Uniaxial tension
Al6061,150,0.138325929,218.5035758,Uniaxial tension
Al6061,150,0.13858077,218.3758863,Uniaxial tension
Al6061,150,0.138828934,218.2475962,Uniaxial tension
Al6061,150,0.139083951,218.1116345,Uniaxial tension
Al6061,150,0.139329936,218.0045582,Uniaxial tension
Al6061,150,0.139587969,217.8929124,Uniaxial tension
Al6061,150,0.139859544,217.7092547,Uniaxial tension
Al6061,150,0.140136968,217.5200034,Uniaxial tension
Al6061,150,0.140410381,217.3270788,Uniaxial tension
Al6061,150,0.140685969,217.136159,Uniaxial tension
Al6061,150,0.140955162,216.9474117,Uniaxial tension
Al6061,150,0.141233357,216.7149548,Uniaxial tension
Al6061,150,0.141501523,216.4991965,Uniaxial tension
Al6061,150,0.141761108,216.321882,Uniaxial tension
Al6061,150,0.142022991,216.1232768,Uniaxial tension
Al6061,150,0.142286987,215.9024678,Uniaxial tension
Al6061,150,0.142553774,215.6854569,Uniaxial tension
Al6061,150,0.142824504,215.4814066,Uniaxial tension
Al6061,150,0.143091097,215.295569,Uniaxial tension
Al6061,150,0.143367479,215.0500162,Uniaxial tension
Al6061,150,0.143639418,214.7784355,Uniaxial tension
Al6061,150,0.143900027,214.5372331,Uniaxial tension
Al6061,150,0.144156141,214.2942951,Uniaxial tension
Al6061,150,0.144420464,214.020516,Uniaxial tension
Al6061,150,0.144685443,213.738747,Uniaxial tension
Al6061,150,0.144955927,213.4710265,Uniaxial tension
Al6061,150,0.145218708,213.239106,Uniaxial tension
Al6061,150,0.14548616,212.9992703,Uniaxial tension
Al6061,150,0.145756675,212.7430466,Uniaxial tension
Al6061,150,0.146033716,212.4698566,Uniaxial tension
Al6061,150,0.146303373,212.2042188,Uniaxial tension
Al6061,150,0.146566296,211.9095029,Uniaxial tension
Al6061,150,0.146848889,211.6021751,Uniaxial tension
Al6061,150,0.147134614,211.2745847,Uniaxial tension
Al6061,150,0.147421388,210.9512896,Uniaxial tension
Al6061,150,0.147710605,210.5464594,Uniaxial tension
Al6061,150,0.147998181,210.1733098,Uniaxial tension
Al6061,150,0.148288313,209.8188618,Uniaxial tension
Al6061,150,0.148570422,209.4746835,Uniaxial tension
Al6061,150,0.148847392,209.127516,Uniaxial tension
Al6061,150,0.149121476,208.7755799,Uniaxial tension
Al6061,150,0.149377015,208.40368,Uniaxial tension
Al6061,150,0.149628093,208.0694533,Uniaxial tension
Al6061,150,0.149878929,207.6726787,Uniaxial tension
Al6061,150,0.150136034,207.2389481,Uniaxial tension
Al6061,150,0.150412605,206.7941727,Uniaxial tension
Al6061,150,0.150676949,206.2787709,Uniaxial tension
Al6061,150,0.150939611,205.7950807,Uniaxial tension
Al6061,150,0.151221181,205.3393883,Uniaxial tension
Al6061,150,0.151500141,204.8678198,Uniaxial tension
Al6061,150,0.15177134,204.3914472,Uniaxial tension
Al6061,150,0.152034182,203.901417,Uniaxial tension
Al6061,150,0.152283435,203.345123,Uniaxial tension
Al6061,150,0.152531094,202.8499808,Uniaxial tension
Al6061,150,0.152776725,202.4005438,Uniaxial tension
Al6061,150,0.153027714,201.9394367,Uniaxial tension
Al6061,150,0.153274243,201.4688949,Uniaxial tension
Al6061,150,0.153527918,200.9270175,Uniaxial tension
Al6061,150,0.153780438,200.4042391,Uniaxial tension
Al6061,150,0.154034392,199.9709026,Uniaxial tension
Al6061,150,0.154288689,199.5198702,Uniaxial tension
Al6061,150,0.154544896,198.9808748,Uniaxial tension
Al6061,150,0.154808903,198.3893043,Uniaxial tension
Al6061,150,0.155087858,197.7230635,Uniaxial tension
Al6061,150,0.155376279,197.1280555,Uniaxial tension
Al6061,150,0.155663722,196.4865838,Uniaxial tension
Al6061,150,0.155961962,195.8172026,Uniaxial tension
Al6061,150,0.156259844,195.1458624,Uniaxial tension
Al6061,150,0.156557095,194.4038365,Uniaxial tension
Al6061,150,0.156836423,193.6764239,Uniaxial tension
Al6061,150,0.157104942,192.9908589,Uniaxial tension
Al6061,150,0.157354914,192.2261851,Uniaxial tension
Al6061,150,0.157613408,191.4765483,Uniaxial tension
Al6061,150,0.15785326,190.7070029,Uniaxial tension
Al6061,150,0.158102038,189.8696746,Uniaxial tension
Al6061,150,0.158340827,189.0372098,Uniaxial tension
Al6061,150,0.158570846,188.2066789,Uniaxial tension
Al6061,150,0.158791529,187.3793533,Uniaxial tension
Al6061,150,0.159028145,186.5392054,Uniaxial tension
Al6061,150,0.159253819,185.6787549,Uniaxial tension
Al6061,150,0.159501127,184.7538725,Uniaxial tension
Al6061,150,0.159733141,183.8348079,Uniaxial tension
Al6061,150,0.159977867,182.936784,Uniaxial tension
Al6061,150,0.160223964,181.9527098,Uniaxial tension
Al6061,150,0.160469633,180.9292177,Uniaxial tension
Al6061,150,0.160716371,179.9261373,Uniaxial tension
Al6061,150,0.160960997,178.7901121,Uniaxial tension
Al6061,150,0.161181409,177.7602341,Uniaxial tension
Al6061,150,0.161420622,176.7185114,Uniaxial tension
Al6061,150,0.161669017,175.5453676,Uniaxial tension
Al6061,150,0.161944469,174.3721877,Uniaxial tension
Al6061,150,0.162318763,173.1975072,Uniaxial tension
Al6061,150,0.162464568,172.6069493,Uniaxial tension
Al6061,150,0.16262714,172.1258821,Uniaxial tension
Al6061,150,0.162825837,171.4798814,Uniaxial tension
Al6061,150,0.162826837,0,Uniaxial tension
