Alloy_Name,Temp (°C),Strain,Stress_MPa,Specimen_Type
Al6061,250,0.09057078,110.8841736,Uniaxial tension
Al6061,250,0.090808265,110.796677,Uniaxial tension
Al6061,250,0.091048481,110.7215375,Uniaxial tension
Al6061,250,0.091288784,110.6326745,Uniaxial tension
Al6061,250,0.091533317,110.5531264,Uniaxial tension
Al6061,250,0.091782071,110.5038889,Uniaxial tension
Al6061,250,0.09202663,110.466334,Uniaxial tension
Al6061,250,0.092273995,110.4066806,Uniaxial tension
Al6061,250,0.092522137,110.3409616,Uniaxial tension
Al6061,250,0.092764229,110.2678321,Uniaxial tension
Al6061,250,0.092999088,110.2050929,Uniaxial tension
Al6061,250,0.093245035,110.1170594,Uniaxial tension
Al6061,250,0.093487571,110.0348401,Uniaxial tension
Al6061,250,0.093731137,109.9429683,Uniaxial tension
Al6061,250,0.093974851,109.8710712,Uniaxial tension
Al6061,250,0.094216758,109.7963482,Uniaxial tension
Al6061,250,0.094464871,109.7266779,Uniaxial tension
Al6061,250,0.094719467,109.6577223,Uniaxial tension
Al6061,250,0.094961172,109.5965701,Uniaxial tension
Al6061,250,0.095205067,109.5234475,Uniaxial tension
Al6061,250,0.095451834,109.4439659,Uniaxial tension
Al6061,250,0.095697463,109.37306,Uniaxial tension
Al6061,250,0.095941115,109.2938353,Uniaxial tension
Al6061,250,0.096175983,109.2035742,Uniaxial tension
Al6061,250,0.096416089,109.0969136,Uniaxial tension
Al6061,250,0.096658967,109.0123336,Uniaxial tension
Al6061,250,0.096898045,108.9235986,Uniaxial tension
Al6061,250,0.097132892,108.8603134,Uniaxial tension
Al6061,250,0.097373216,108.784114,Uniaxial tension
Al6061,250,0.09761075,108.7136389,Uniaxial tension
Al6061,250,0.097853944,108.6322604,Uniaxial tension
Al6061,250,0.098095354,108.5704875,Uniaxial tension
Al6061,250,0.098338492,108.5135751,Uniaxial tension
Al6061,250,0.098586143,108.4523735,Uniaxial tension
Al6061,250,0.098839068,108.390652,Uniaxial tension
Al6061,250,0.099084964,108.3261834,Uniaxial tension
Al6061,250,0.099338696,108.2746865,Uniaxial tension
Al6061,250,0.099586715,108.235126,Uniaxial tension
Al6061,250,0.099841693,108.1815939,Uniaxial tension
Al6061,250,0.100092141,108.0981101,Uniaxial tension
Al6061,250,0.100333598,108.0322364,Uniaxial tension
Al6061,250,0.100580723,107.9657892,Uniaxial tension
Al6061,250,0.100825967,107.8877253,Uniaxial tension
Al6061,250,0.101066269,107.7835514,Uniaxial tension
Al6061,250,0.101317775,107.6612793,Uniaxial tension
Al6061,250,0.101559014,107.57501,Uniaxial tension
Al6061,250,0.101803669,107.5012726,Uniaxial tension
Al6061,250,0.102054417,107.4225331,Uniaxial tension
Al6061,250,0.102293149,107.3277577,Uniaxial tension
Al6061,250,0.102547563,107.2497523,Uniaxial tension
Al6061,250,0.102799685,107.1897208,Uniaxial tension
Al6061,250,0.103044084,107.1447211,Uniaxial tension
Al6061,250,0.103287829,107.0398794,Uniaxial tension
Al6061,250,0.103530366,106.8936188,Uniaxial tension
Al6061,250,0.10377586,106.7750765,Uniaxial tension
Al6061,250,0.104024248,106.6700199,Uniaxial tension
Al6061,250,0.104261081,106.566485,Uniaxial tension
Al6061,250,0.104502975,106.4467359,Uniaxial tension
Al6061,250,0.104740085,106.3480438,Uniaxial tension
Al6061,250,0.104985066,106.2738393,Uniaxial tension
Al6061,250,0.105230322,106.2454745,Uniaxial tension
Al6061,250,0.105473048,106.1869878,Uniaxial tension
Al6061,250,0.105722779,106.1278343,Uniaxial tension
Al6061,250,0.105968102,106.035996,Uniaxial tension
Al6061,250,0.106212866,105.9658207,Uniaxial tension
Al6061,250,0.106464736,105.8836177,Uniaxial tension
Al6061,250,0.106708328,105.8150442,Uniaxial tension
Al6061,250,0.106950721,105.6813654,Uniaxial tension
Al6061,250,0.10719659,105.5742265,Uniaxial tension
Al6061,250,0.107438721,105.4825132,Uniaxial tension
Al6061,250,0.107687169,105.4137677,Uniaxial tension
Al6061,250,0.107934055,105.339494,Uniaxial tension
Al6061,250,0.108181342,105.2548706,Uniaxial tension
Al6061,250,0.108434512,105.1587217,Uniaxial tension
Al6061,250,0.108689008,105.1299105,Uniaxial tension
Al6061,250,0.108941871,105.0794318,Uniaxial tension
Al6061,250,0.109196273,104.9985063,Uniaxial tension
Al6061,250,0.109447763,104.9245295,Uniaxial tension
Al6061,250,0.109701864,104.8215314,Uniaxial tension
Al6061,250,0.109952212,104.73035,Uniaxial tension
Al6061,250,0.110197816,104.5674922,Uniaxial tension
Al6061,250,0.110446236,104.4201248,Uniaxial tension
Al6061,250,0.110696094,104.301821,Uniaxial tension
Al6061,250,0.110946103,104.1926542,Uniaxial tension
Al6061,250,0.111195805,104.090181,Uniaxial tension
Al6061,250,0.111447261,103.986068,Uniaxial tension
Al6061,250,0.111701438,103.8847085,Uniaxial tension
Al6061,250,0.111956873,103.8549642,Uniaxial tension
Al6061,250,0.112213415,103.7903464,Uniaxial tension
Al6061,250,0.112469148,103.6838289,Uniaxial tension
Al6061,250,0.112723329,103.5797409,Uniaxial tension
Al6061,250,0.11297927,103.4606272,Uniaxial tension
Al6061,250,0.1132282,103.3514682,Uniaxial tension
Al6061,250,0.11347415,103.2393247,Uniaxial tension
Al6061,250,0.113732637,103.1393087,Uniaxial tension
Al6061,250,0.113986793,103.0424194,Uniaxial tension
Al6061,250,0.114234889,102.9341896,Uniaxial tension
Al6061,250,0.114487592,102.8054864,Uniaxial tension
Al6061,250,0.11474158,102.6757604,Uniaxial tension
Al6061,250,0.114998715,102.5504713,Uniaxial tension
Al6061,250,0.115259465,102.422014,Uniaxial tension
Al6061,250,0.115508425,102.2876011,Uniaxial tension
Al6061,250,0.115760124,102.1638188,Uniaxial tension
Al6061,250,0.116016244,102.0349929,Uniaxial tension
Al6061,250,0.116269408,101.9304834,Uniaxial tension
Al6061,250,0.116521661,101.8157331,Uniaxial tension
Al6061,250,0.116772687,101.7023264,Uniaxial tension
Al6061,250,0.117026622,101.5800975,Uniaxial tension
Al6061,250,0.117275731,101.4457849,Uniaxial tension
Al6061,250,0.117530696,101.3338927,Uniaxial tension
Al6061,250,0.117783005,101.1970499,Uniaxial tension
Al6061,250,0.118035055,101.0724426,Uniaxial tension
Al6061,250,0.118281951,100.9422135,Uniaxial tension
Al6061,250,0.118539585,100.8275264,Uniaxial tension
Al6061,250,0.118791867,100.7236034,Uniaxial tension
Al6061,250,0.119053219,100.6226572,Uniaxial tension
Al6061,250,0.119309838,100.4780582,Uniaxial tension
Al6061,250,0.119564782,100.3834665,Uniaxial tension
Al6061,250,0.119820203,100.2213277,Uniaxial tension
Al6061,250,0.120079746,100.0685012,Uniaxial tension
Al6061,250,0.120336037,99.92180969,Uniaxial tension
Al6061,250,0.120593116,99.78084554,Uniaxial tension
Al6061,250,0.120848562,99.64391914,Uniaxial tension
Al6061,250,0.12110057,99.49545987,Uniaxial tension
Al6061,250,0.121356463,99.33653158,Uniaxial tension
Al6061,250,0.121611337,99.21755455,Uniaxial tension
Al6061,250,0.121869593,99.10561589,Uniaxial tension
Al6061,250,0.122119905,98.95464055,Uniaxial tension
Al6061,250,0.12237612,98.79280937,Uniaxial tension
Al6061,250,0.122629003,98.62891369,Uniaxial tension
Al6061,250,0.122884821,98.48039003,Uniaxial tension
Al6061,250,0.123141566,98.3109079,Uniaxial tension
Al6061,250,0.123397696,98.12460418,Uniaxial tension
Al6061,250,0.123643854,97.91247089,Uniaxial tension
Al6061,250,0.123895591,97.72728034,Uniaxial tension
Al6061,250,0.124148609,97.55260988,Uniaxial tension
Al6061,250,0.124404819,97.3744698,Uniaxial tension
Al6061,250,0.124654627,97.21335618,Uniaxial tension
Al6061,250,0.124911615,97.05318117,Uniaxial tension
Al6061,250,0.12516481,96.88734949,Uniaxial tension
Al6061,250,0.125426114,96.76011737,Uniaxial tension
Al6061,250,0.125683875,96.61571896,Uniaxial tension
Al6061,250,0.125934317,96.40100942,Uniaxial tension
Al6061,250,0.126185489,96.17384757,Uniaxial tension
Al6061,250,0.126439563,95.97189482,Uniaxial tension
Al6061,250,0.126683617,95.79580465,Uniaxial tension
Al6061,250,0.126934057,95.60762243,Uniaxial tension
Al6061,250,0.127186413,95.41831871,Uniaxial tension
Al6061,250,0.127438938,95.2339191,Uniaxial tension
Al6061,250,0.127693449,95.07575582,Uniaxial tension
Al6061,250,0.127943766,94.93124443,Uniaxial tension
Al6061,250,0.128198831,94.7624074,Uniaxial tension
Al6061,250,0.128460966,94.57901568,Uniaxial tension
Al6061,250,0.128722568,94.41659469,Uniaxial tension
Al6061,250,0.12898364,94.23183244,Uniaxial tension
Al6061,250,0.129248887,94.04228913,Uniaxial tension
Al6061,250,0.12951659,93.869489,Uniaxial tension
Al6061,250,0.129783964,93.67865637,Uniaxial tension
Al6061,250,0.130053021,93.46464396,Uniaxial tension
Al6061,250,0.130318877,93.21535297,Uniaxial tension
Al6061,250,0.130585444,92.97824859,Uniaxial tension
Al6061,250,0.13084828,92.74200114,Uniaxial tension
Al6061,250,0.131112364,92.48601899,Uniaxial tension
Al6061,250,0.131373419,92.24046094,Uniaxial tension
Al6061,250,0.131633306,91.96437112,Uniaxial tension
Al6061,250,0.131891914,91.71544071,Uniaxial tension
Al6061,250,0.132148124,91.50135492,Uniaxial tension
Al6061,250,0.132410392,91.28236379,Uniaxial tension
Al6061,250,0.132675512,91.0485829,Uniaxial tension
Al6061,250,0.132940978,90.82327565,Uniaxial tension
Al6061,250,0.133198753,90.58540612,Uniaxial tension
Al6061,250,0.133455192,90.35983114,Uniaxial tension
Al6061,250,0.133709445,89.98759056,Uniaxial tension
Al6061,250,0.133960495,89.67644085,Uniaxial tension
Al6061,250,0.134209221,89.40184835,Uniaxial tension
Al6061,250,0.134453795,89.14264626,Uniaxial tension
Al6061,250,0.134703553,88.88371393,Uniaxial tension
Al6061,250,0.134960625,88.62070645,Uniaxial tension
Al6061,250,0.135227046,88.37401354,Uniaxial tension
Al6061,250,0.135495425,88.2089654,Uniaxial tension
Al6061,250,0.135769427,87.98027167,Uniaxial tension
Al6061,250,0.136038629,87.71158221,Uniaxial tension
Al6061,250,0.136311858,87.42580737,Uniaxial tension
Al6061,250,0.136572493,87.13594876,Uniaxial tension
Al6061,250,0.136844359,86.82839341,Uniaxial tension
Al6061,250,0.137110458,86.50855922,Uniaxial tension
Al6061,250,0.137377462,86.19972024,Uniaxial tension
Al6061,250,0.137641978,85.85328802,Uniaxial tension
Al6061,250,0.137903815,85.51735106,Uniaxial tension
Al6061,250,0.138166538,85.20566056,Uniaxial tension
Al6061,250,0.138436732,84.88409713,Uniaxial tension
Al6061,250,0.13870162,84.57769928,Uniaxial tension
Al6061,250,0.138966121,84.26814793,Uniaxial tension
Al6061,250,0.139230384,83.96419481,Uniaxial tension
Al6061,250,0.139503489,83.68101382,Uniaxial tension
Al6061,250,0.139771573,83.36688203,Uniaxial tension
Al6061,250,0.140035041,82.95980422,Uniaxial tension
Al6061,250,0.140297911,82.5796671,Uniaxial tension
Al6061,250,0.140556458,82.20242392,Uniaxial tension
Al6061,250,0.140820249,81.83784813,Uniaxial tension
Al6061,250,0.141086797,81.45259418,Uniaxial tension
Al6061,250,0.141345471,81.08011949,Uniaxial tension
Al6061,250,0.141619476,80.70571259,Uniaxial tension
Al6061,250,0.141893514,80.38623034,Uniaxial tension
Al6061,250,0.14216976,80.03792466,Uniaxial tension
Al6061,250,0.142445439,79.64456914,Uniaxial tension
Al6061,250,0.142723101,79.21968555,Uniaxial tension
Al6061,250,0.142994705,78.82937573,Uniaxial tension
Al6061,250,0.143275227,78.42834565,Uniaxial tension
Al6061,250,0.143546237,78.00519741,Uniaxial tension
Al6061,250,0.143825772,77.53705588,Uniaxial tension
Al6061,250,0.144100711,77.07250245,Uniaxial tension
Al6061,250,0.144378462,76.61983208,Uniaxial tension
Al6061,250,0.144653373,76.12924011,Uniaxial tension
Al6061,250,0.144930233,75.58505112,Uniaxial tension
Al6061,250,0.145204221,75.0302132,Uniaxial tension
Al6061,250,0.145482785,74.44140126,Uniaxial tension
Al6061,250,0.145755036,73.8926752,Uniaxial tension
Al6061,250,0.146030198,73.27236064,Uniaxial tension
Al6061,250,0.146308729,72.58238983,Uniaxial tension
Al6061,250,0.146593254,71.93939451,Uniaxial tension
Al6061,250,0.146885082,71.27804947,Uniaxial tension
Al6061,250,0.14717131,70.51448944,Uniaxial tension
Al6061,250,0.147462275,69.70365037,Uniaxial tension
Al6061,250,0.147761198,68.84704171,Uniaxial tension
Al6061,250,0.14806692,67.91152305,Uniaxial tension
Al6061,250,0.14838038,66.97170064,Uniaxial tension
Al6061,250,0.148706326,65.8305161,Uniaxial tension
Al6061,250,0.149066907,64.38882858,Uniaxial tension
Al6061,250,0.149484819,62.39420017,Uniaxial tension
Al6061,250,0.149954575,59.5429598,Uniaxial tension
Al6061,250,0.150444328,55.6399461,Uniaxial tension
Al6061,250,0.15094351,51.09847619,Uniaxial tension
Al6061,250,0.151443281,46.31139306,Uniaxial tension
Al6061,250,0.151937895,41.47680102,Uniaxial tension
Al6061,250,0.152398956,36.75850546,Uniaxial tension
Al6061,250,0.152814257,32.5413639,Uniaxial tension
Al6061,250,0.15300853,30.13444599,Uniaxial tension
Al6061,250,0.153191578,28.38698242,Uniaxial tension
Al6061,250,0.153367276,27.23119117,Uniaxial tension
Al6061,250,0.153368276,0,Uniaxial tension
